Client_ID	Покупатель
CL_29991	_Необходима перерегистрация   10004499
CL_30001	_Необходима перерегистрация   10001338
CL_3001	"АО ""Книга"" ИНН 11616454746"
CL_30011	_Необходима перерегистрация   10003879
CL_30021	_#Необходима перерегистрация   10007610
CL_30031	_Необходима перерегистрация   10003140
CL_30041	_#Необходима перерегистрация   10007392
CL_30051	__Необходима перерегистрация   50000002
CL_30061	_Необходима перерегистрация   10001670
CL_30071	_Необходима перерегистрация   10006398
CL_30081	_Необходима перерегистрация   10006151
CL_30091	_Необходима перерегистрация   10006611
CL_301	"ООО ""Доброе лето"" ИНН 56463147057"
CL_30101	_Необходима перерегистрация   10005280
CL_3011	"ООО ""Факт"" ИНН 41114170752"
CL_30111	_Необходима перерегистрация   10002377
CL_30121	__Необходима перерегистрация   10006158
CL_30131	_Необходима перерегистрация   10002223
CL_30141	_Необходима перерегистрация   10002722
CL_30151	_Необходима перерегистрация   10001035
CL_30161	_Необходима перерегистрация   10002826
CL_30171	_Необходима перерегистрация   10006637
CL_30181	_Необходима перерегистрация   10003428
CL_30191	_Необходима перерегистрация   10005943
CL_30201	_#Необходима перерегистрация   10007962
CL_3021	"ООО ""Граница"" ИНН 13240613587"
CL_30211	_Необходима перерегистрация   10002204
CL_30221	_#Необходима перерегистрация   10007037
